query_id,encoder,chunk_set,k,topic,urgency_class,precision_at_k,safe_precision_at_k,unsafe_at_k,safety_gap_at_k
labour_01,pubmedbert-msmarco,fixed_500,5,labour,urgent,1.0,0.0,0.2,1.0
labour_02,pubmedbert-msmarco,fixed_500,1,labour,urgent,0.0,0.0,0.0,0.0
labour_02,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.0,0.0,0.0,0.0
labour_02,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.0,0.0,0.0,0.0
labour_03,pubmedbert-msmarco,fixed_500,1,labour,urgent,1.0,0.0,0.0,1.0
labour_03,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_03,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.6,0.0,0.0,0.6
labour_04,pubmedbert-msmarco,fixed_500,1,labour,urgent,1.0,0.0,0.0,1.0
labour_04,pubmedbert-msmarco,fixed_500,3,labour,urgent,1.0,0.0,0.0,1.0
labour_04,pubmedbert-msmarco,fixed_500,5,labour,urgent,1.0,0.0,0.2,1.0
labour_05,pubmedbert-msmarco,fixed_500,1,labour,urgent,1.0,0.0,0.0,1.0
labour_05,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.3333,0.0,0.0,0.3333
labour_05,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.2,0.0,0.0,0.2
labour_06,pubmedbert-msmarco,fixed_500,1,labour,urgent,0.0,0.0,0.0,0.0
labour_06,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.0,0.0,0.0,0.0
labour_06,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.2,0.0,0.0,0.2
labour_07,pubmedbert-msmarco,fixed_500,1,labour,urgent,0.0,0.0,0.0,0.0
labour_07,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.0,0.0,0.0,0.0
labour_07,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.2,0.0,0.0,0.2
labour_08,pubmedbert-msmarco,fixed_500,1,labour,urgent,1.0,0.0,0.0,1.0
labour_08,pubmedbert-msmarco,fixed_500,3,labour,urgent,0.6667,0.0,0.3333,0.6667
labour_08,pubmedbert-msmarco,fixed_500,5,labour,urgent,0.6,0.0,0.2,0.6
labour_09,pubmedbert-msmarco,fixed_500,1,labour,routine,0.0,0.0,0.0,0.0
labour_09,pubmedbert-msmarco,fixed_500,3,labour,routine,0.3333,0.0,0.0,0.3333
labour_09,pubmedbert-msmarco,fixed_500,5,labour,routine,0.6,0.0,0.0,0.6
labour_10,pubmedbert-msmarco,fixed_500,1,labour,routine,1.0,0.0,0.0,1.0
labour_10,pubmedbert-msmarco,fixed_500,3,labour,routine,0.6667,0.0,0.0,0.6667
labour_10,pubmedbert-msmarco,fixed_500,5,labour,routine,0.4,0.0,0.0,0.4
postnatal_01,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_01,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.6667,0.3333,0.0,0.3333
postnatal_01,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.6,0.2,0.0,0.4
postnatal_02,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,1.0,1.0,0.0,0.0
postnatal_02,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.6667,0.3333,0.0,0.3333
postnatal_02,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.6,0.2,0.0,0.4
postnatal_03,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_03,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_03,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.4,0.0,0.0,0.4
postnatal_04,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_04,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_04,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_05,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_05,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_05,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_06,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_06,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_06,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_07,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_07,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.3333,0.3333,0.0,0.0
postnatal_07,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.4,0.2,0.0,0.2
postnatal_08,pubmedbert-msmarco,fixed_500,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_08,pubmedbert-msmarco,fixed_500,3,postnatal,urgent,0.3333,0.0,0.0,0.3333
postnatal_08,pubmedbert-msmarco,fixed_500,5,postnatal,urgent,0.2,0.0,0.0,0.2
postnatal_09,pubmedbert-msmarco,fixed_500,1,postnatal,routine,1.0,0.0,0.0,1.0
postnatal_09,pubmedbert-msmarco,fixed_500,3,postnatal,routine,0.6667,0.0,0.0,0.6667
postnatal_09,pubmedbert-msmarco,fixed_500,5,postnatal,routine,0.4,0.0,0.0,0.4
postnatal_10,pubmedbert-msmarco,fixed_500,1,postnatal,routine,0.0,0.0,0.0,0.0
postnatal_10,pubmedbert-msmarco,fixed_500,3,postnatal,routine,0.0,0.0,0.0,0.0
postnatal_10,pubmedbert-msmarco,fixed_500,5,postnatal,routine,0.2,0.0,0.0,0.2
pph_01,pubmedbert-msmarco,fixed_800,1,pph,urgent,0.0,0.0,0.0,0.0
pph_01,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.0,0.0,0.0,0.0
pph_01,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.0,0.0,0.0,0.0
pph_02,pubmedbert-msmarco,fixed_800,1,pph,urgent,0.0,0.0,0.0,0.0
pph_02,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.0,0.0,0.0,0.0
pph_02,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.0,0.0,0.0,0.0
pph_03,pubmedbert-msmarco,fixed_800,1,pph,urgent,1.0,0.0,0.0,1.0
pph_03,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.6667,0.0,0.0,0.6667
pph_03,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.6,0.0,0.0,0.6
pph_04,pubmedbert-msmarco,fixed_800,1,pph,urgent,1.0,0.0,0.0,1.0
pph_04,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.6667,0.0,0.0,0.6667
pph_04,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.4,0.0,0.0,0.4
pph_05,pubmedbert-msmarco,fixed_800,1,pph,urgent,1.0,0.0,0.0,1.0
pph_05,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.6667,0.0,0.0,0.6667
pph_05,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.6,0.0,0.0,0.6
pph_06,pubmedbert-msmarco,fixed_800,1,pph,urgent,0.0,0.0,0.0,0.0
pph_06,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.0,0.0,0.0,0.0
pph_06,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.0,0.0,0.0,0.0
pph_07,pubmedbert-msmarco,fixed_800,1,pph,urgent,1.0,0.0,0.0,1.0
pph_07,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.6667,0.0,0.0,0.6667
pph_07,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.8,0.0,0.0,0.8
pph_08,pubmedbert-msmarco,fixed_800,1,pph,urgent,0.0,0.0,0.0,0.0
pph_08,pubmedbert-msmarco,fixed_800,3,pph,urgent,0.0,0.0,0.0,0.0
pph_08,pubmedbert-msmarco,fixed_800,5,pph,urgent,0.0,0.0,0.0,0.0
pph_09,pubmedbert-msmarco,fixed_800,1,pph,routine,1.0,0.0,0.0,1.0
pph_09,pubmedbert-msmarco,fixed_800,3,pph,routine,0.3333,0.0,0.0,0.3333
pph_09,pubmedbert-msmarco,fixed_800,5,pph,routine,0.4,0.0,0.0,0.4
pph_10,pubmedbert-msmarco,fixed_800,1,pph,routine,0.0,0.0,0.0,0.0
pph_10,pubmedbert-msmarco,fixed_800,3,pph,routine,0.0,0.0,0.0,0.0
pph_10,pubmedbert-msmarco,fixed_800,5,pph,routine,0.0,0.0,0.0,0.0
hypertension_01,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_01,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,1.0,0.3333,0.0,0.6667
hypertension_01,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,1.0,0.2,0.0,0.8
hypertension_02,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_02,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,1.0,0.3333,0.0,0.6667
hypertension_02,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,1.0,0.2,0.0,0.8
hypertension_03,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_03,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,0.6667,0.3333,0.0,0.3333
hypertension_03,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.6,0.2,0.0,0.4
hypertension_04,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_04,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,1.0,0.3333,0.0,0.6667
hypertension_04,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.6,0.2,0.0,0.4
hypertension_05,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_05,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,1.0,0.3333,0.0,0.6667
hypertension_05,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.8,0.2,0.0,0.6
hypertension_06,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_06,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,0.3333,0.3333,0.0,0.0
hypertension_06,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.2,0.2,0.0,0.0
hypertension_07,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_07,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_07,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_08,pubmedbert-msmarco,fixed_800,1,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_08,pubmedbert-msmarco,fixed_800,3,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_08,pubmedbert-msmarco,fixed_800,5,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_09,pubmedbert-msmarco,fixed_800,1,hypertension,routine,1.0,0.0,0.0,1.0
hypertension_09,pubmedbert-msmarco,fixed_800,3,hypertension,routine,1.0,0.0,0.0,1.0
hypertension_09,pubmedbert-msmarco,fixed_800,5,hypertension,routine,0.8,0.0,0.0,0.8
hypertension_10,pubmedbert-msmarco,fixed_800,1,hypertension,routine,1.0,0.0,0.0,1.0
hypertension_10,pubmedbert-msmarco,fixed_800,3,hypertension,routine,0.6667,0.0,0.0,0.6667
hypertension_10,pubmedbert-msmarco,fixed_800,5,hypertension,routine,0.6,0.0,0.0,0.6
labour_01,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_01,pubmedbert-msmarco,fixed_800,3,labour,urgent,1.0,0.0,0.0,1.0
labour_01,pubmedbert-msmarco,fixed_800,5,labour,urgent,1.0,0.2,0.0,0.8
labour_02,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_02,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.3333,0.0,0.0,0.3333
labour_02,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.2,0.0,0.0,0.2
labour_03,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_03,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_03,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.4,0.0,0.0,0.4
labour_04,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_04,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_04,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.6,0.0,0.0,0.6
labour_05,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_05,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.3333,0.0,0.0,0.3333
labour_05,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.2,0.0,0.0,0.2
labour_06,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_06,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_06,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.6,0.2,0.0,0.4
labour_07,pubmedbert-msmarco,fixed_800,1,labour,urgent,0.0,0.0,0.0,0.0
labour_07,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.0,0.0,0.0,0.0
labour_07,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.2,0.0,0.0,0.2
labour_08,pubmedbert-msmarco,fixed_800,1,labour,urgent,1.0,0.0,0.0,1.0
labour_08,pubmedbert-msmarco,fixed_800,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_08,pubmedbert-msmarco,fixed_800,5,labour,urgent,0.4,0.0,0.0,0.4
labour_09,pubmedbert-msmarco,fixed_800,1,labour,routine,1.0,0.0,0.0,1.0
labour_09,pubmedbert-msmarco,fixed_800,3,labour,routine,0.6667,0.0,0.0,0.6667
labour_09,pubmedbert-msmarco,fixed_800,5,labour,routine,0.4,0.0,0.0,0.4
labour_10,pubmedbert-msmarco,fixed_800,1,labour,routine,1.0,0.0,0.0,1.0
labour_10,pubmedbert-msmarco,fixed_800,3,labour,routine,0.6667,0.0,0.0,0.6667
labour_10,pubmedbert-msmarco,fixed_800,5,labour,routine,0.6,0.0,0.0,0.6
postnatal_01,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_01,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_01,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_02,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_02,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
postnatal_02,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.6,0.0,0.0,0.6
postnatal_03,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_03,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
postnatal_03,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.8,0.0,0.0,0.8
postnatal_04,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_04,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
postnatal_04,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.6,0.0,0.0,0.6
postnatal_05,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_05,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
postnatal_05,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.8,0.0,0.0,0.8
postnatal_06,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_06,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_06,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_07,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_07,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
postnatal_07,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.6,0.0,0.0,0.6
postnatal_08,pubmedbert-msmarco,fixed_800,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_08,pubmedbert-msmarco,fixed_800,3,postnatal,urgent,0.3333,0.0,0.0,0.3333
postnatal_08,pubmedbert-msmarco,fixed_800,5,postnatal,urgent,0.6,0.0,0.0,0.6
postnatal_09,pubmedbert-msmarco,fixed_800,1,postnatal,routine,1.0,0.0,0.0,1.0
postnatal_09,pubmedbert-msmarco,fixed_800,3,postnatal,routine,0.3333,0.0,0.0,0.3333
postnatal_09,pubmedbert-msmarco,fixed_800,5,postnatal,routine,0.4,0.0,0.0,0.4
postnatal_10,pubmedbert-msmarco,fixed_800,1,postnatal,routine,0.0,0.0,0.0,0.0
postnatal_10,pubmedbert-msmarco,fixed_800,3,postnatal,routine,0.6667,0.0,0.0,0.6667
postnatal_10,pubmedbert-msmarco,fixed_800,5,postnatal,routine,0.8,0.0,0.0,0.8
pph_01,pubmedbert-msmarco,para_300,1,pph,urgent,1.0,0.0,0.0,1.0
pph_01,pubmedbert-msmarco,para_300,3,pph,urgent,0.3333,0.0,0.0,0.3333
pph_01,pubmedbert-msmarco,para_300,5,pph,urgent,0.2,0.0,0.0,0.2
pph_02,pubmedbert-msmarco,para_300,1,pph,urgent,0.0,0.0,0.0,0.0
pph_02,pubmedbert-msmarco,para_300,3,pph,urgent,0.0,0.0,0.0,0.0
pph_02,pubmedbert-msmarco,para_300,5,pph,urgent,0.2,0.0,0.0,0.2
pph_03,pubmedbert-msmarco,para_300,1,pph,urgent,1.0,0.0,0.0,1.0
pph_03,pubmedbert-msmarco,para_300,3,pph,urgent,0.6667,0.0,0.0,0.6667
pph_03,pubmedbert-msmarco,para_300,5,pph,urgent,0.6,0.0,0.0,0.6
pph_04,pubmedbert-msmarco,para_300,1,pph,urgent,1.0,0.0,0.0,1.0
pph_04,pubmedbert-msmarco,para_300,3,pph,urgent,0.3333,0.0,0.0,0.3333
pph_04,pubmedbert-msmarco,para_300,5,pph,urgent,0.2,0.0,0.0,0.2
pph_05,pubmedbert-msmarco,para_300,1,pph,urgent,1.0,0.0,0.0,1.0
pph_05,pubmedbert-msmarco,para_300,3,pph,urgent,1.0,0.0,0.0,1.0
pph_05,pubmedbert-msmarco,para_300,5,pph,urgent,0.6,0.0,0.0,0.6
pph_06,pubmedbert-msmarco,para_300,1,pph,urgent,0.0,0.0,0.0,0.0
pph_06,pubmedbert-msmarco,para_300,3,pph,urgent,0.0,0.0,0.0,0.0
pph_06,pubmedbert-msmarco,para_300,5,pph,urgent,0.2,0.0,0.0,0.2
pph_07,pubmedbert-msmarco,para_300,1,pph,urgent,1.0,0.0,0.0,1.0
pph_07,pubmedbert-msmarco,para_300,3,pph,urgent,1.0,0.3333,0.0,0.6667
pph_07,pubmedbert-msmarco,para_300,5,pph,urgent,1.0,0.2,0.0,0.8
pph_08,pubmedbert-msmarco,para_300,1,pph,urgent,0.0,0.0,0.0,0.0
pph_08,pubmedbert-msmarco,para_300,3,pph,urgent,0.0,0.0,0.0,0.0
pph_08,pubmedbert-msmarco,para_300,5,pph,urgent,0.0,0.0,0.0,0.0
pph_09,pubmedbert-msmarco,para_300,1,pph,routine,0.0,0.0,0.0,0.0
pph_09,pubmedbert-msmarco,para_300,3,pph,routine,0.6667,0.0,0.0,0.6667
pph_09,pubmedbert-msmarco,para_300,5,pph,routine,0.6,0.0,0.0,0.6
pph_10,pubmedbert-msmarco,para_300,1,pph,routine,0.0,0.0,0.0,0.0
pph_10,pubmedbert-msmarco,para_300,3,pph,routine,0.3333,0.0,0.0,0.3333
pph_10,pubmedbert-msmarco,para_300,5,pph,routine,0.2,0.0,0.0,0.2
hypertension_01,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_01,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.6667,0.0,0.0,0.6667
hypertension_01,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.8,0.0,0.0,0.8
hypertension_02,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_02,pubmedbert-msmarco,para_300,3,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_02,pubmedbert-msmarco,para_300,5,hypertension,urgent,1.0,0.2,0.0,0.8
hypertension_03,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,1.0,0.0,0.0
hypertension_03,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.3333,0.3333,0.0,0.0
hypertension_03,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.4,0.2,0.0,0.2
hypertension_04,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_04,pubmedbert-msmarco,para_300,3,hypertension,urgent,1.0,0.3333,0.0,0.6667
hypertension_04,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.8,0.2,0.0,0.6
hypertension_05,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_05,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.6667,0.0,0.0,0.6667
hypertension_05,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.6,0.0,0.0,0.6
hypertension_06,pubmedbert-msmarco,para_300,1,hypertension,urgent,1.0,0.0,0.0,1.0
hypertension_06,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.3333,0.0,0.0,0.3333
hypertension_06,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.2,0.0,0.0,0.2
hypertension_07,pubmedbert-msmarco,para_300,1,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_07,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_07,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.2,0.2,0.0,0.0
hypertension_08,pubmedbert-msmarco,para_300,1,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_08,pubmedbert-msmarco,para_300,3,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_08,pubmedbert-msmarco,para_300,5,hypertension,urgent,0.0,0.0,0.0,0.0
hypertension_09,pubmedbert-msmarco,para_300,1,hypertension,routine,1.0,1.0,0.0,0.0
hypertension_09,pubmedbert-msmarco,para_300,3,hypertension,routine,1.0,0.3333,0.0,0.6667
hypertension_09,pubmedbert-msmarco,para_300,5,hypertension,routine,0.8,0.2,0.0,0.6
hypertension_10,pubmedbert-msmarco,para_300,1,hypertension,routine,1.0,1.0,0.0,0.0
hypertension_10,pubmedbert-msmarco,para_300,3,hypertension,routine,0.6667,0.3333,0.0,0.3333
hypertension_10,pubmedbert-msmarco,para_300,5,hypertension,routine,0.4,0.2,0.0,0.2
labour_01,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,0.0,1.0
labour_01,pubmedbert-msmarco,para_300,3,labour,urgent,1.0,0.0,0.0,1.0
labour_01,pubmedbert-msmarco,para_300,5,labour,urgent,1.0,0.0,0.0,1.0
labour_02,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,0.0,1.0
labour_02,pubmedbert-msmarco,para_300,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_02,pubmedbert-msmarco,para_300,5,labour,urgent,0.8,0.0,0.0,0.8
labour_03,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,0.0,1.0
labour_03,pubmedbert-msmarco,para_300,3,labour,urgent,1.0,0.0,0.0,1.0
labour_03,pubmedbert-msmarco,para_300,5,labour,urgent,0.8,0.0,0.0,0.8
labour_04,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,0.0,1.0
labour_04,pubmedbert-msmarco,para_300,3,labour,urgent,1.0,0.0,0.0,1.0
labour_04,pubmedbert-msmarco,para_300,5,labour,urgent,1.0,0.0,0.0,1.0
labour_05,pubmedbert-msmarco,para_300,1,labour,urgent,0.0,0.0,0.0,0.0
labour_05,pubmedbert-msmarco,para_300,3,labour,urgent,0.3333,0.0,0.0,0.3333
labour_05,pubmedbert-msmarco,para_300,5,labour,urgent,0.4,0.0,0.0,0.4
labour_06,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,0.0,1.0
labour_06,pubmedbert-msmarco,para_300,3,labour,urgent,0.3333,0.0,0.0,0.3333
labour_06,pubmedbert-msmarco,para_300,5,labour,urgent,0.4,0.0,0.0,0.4
labour_07,pubmedbert-msmarco,para_300,1,labour,urgent,0.0,0.0,0.0,0.0
labour_07,pubmedbert-msmarco,para_300,3,labour,urgent,0.6667,0.0,0.0,0.6667
labour_07,pubmedbert-msmarco,para_300,5,labour,urgent,0.4,0.0,0.0,0.4
labour_08,pubmedbert-msmarco,para_300,1,labour,urgent,1.0,0.0,1.0,1.0
labour_08,pubmedbert-msmarco,para_300,3,labour,urgent,1.0,0.0,0.3333,1.0
labour_08,pubmedbert-msmarco,para_300,5,labour,urgent,0.8,0.0,0.2,0.8
labour_09,pubmedbert-msmarco,para_300,1,labour,routine,1.0,1.0,0.0,0.0
labour_09,pubmedbert-msmarco,para_300,3,labour,routine,1.0,0.3333,0.0,0.6667
labour_09,pubmedbert-msmarco,para_300,5,labour,routine,1.0,0.2,0.0,0.8
labour_10,pubmedbert-msmarco,para_300,1,labour,routine,1.0,0.0,0.0,1.0
labour_10,pubmedbert-msmarco,para_300,3,labour,routine,0.6667,0.0,0.0,0.6667
labour_10,pubmedbert-msmarco,para_300,5,labour,routine,0.8,0.0,0.0,0.8
postnatal_01,pubmedbert-msmarco,para_300,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_01,pubmedbert-msmarco,para_300,3,postnatal,urgent,0.3333,0.0,0.3333,0.3333
postnatal_01,pubmedbert-msmarco,para_300,5,postnatal,urgent,0.4,0.0,0.2,0.4
postnatal_02,pubmedbert-msmarco,para_300,1,postnatal,urgent,1.0,0.0,1.0,1.0
postnatal_02,pubmedbert-msmarco,para_300,3,postnatal,urgent,1.0,0.0,0.3333,1.0
postnatal_02,pubmedbert-msmarco,para_300,5,postnatal,urgent,0.6,0.0,0.2,0.6
postnatal_03,pubmedbert-msmarco,para_300,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_03,pubmedbert-msmarco,para_300,3,postnatal,urgent,0.3333,0.0,0.0,0.3333
postnatal_03,pubmedbert-msmarco,para_300,5,postnatal,urgent,0.4,0.0,0.0,0.4
postnatal_04,pubmedbert-msmarco,para_300,1,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_04,pubmedbert-msmarco,para_300,3,postnatal,urgent,1.0,0.0,0.0,1.0
postnatal_04,pubmedbert-msmarco,para_300,5,postnatal,urgent,0.8,0.0,0.0,0.8
postnatal_05,pubmedbert-msmarco,para_300,1,postnatal,urgent,0.0,0.0,0.0,0.0
postnatal_05,pubmedbert-msmarco,para_300,3,postnatal,urgent,0.6667,0.0,0.0,0.6667
